-75.5660550811,6.32668212265,1536.82
-75.565725015,6.32678204749,1452.43
-75.5347090725,6.3427919501,1494.88
-75.5348260135,6.3426542993,1525.18
-75.5469146959,6.33144134905,1527.72
-75.5467812438,6.33082479619,1527.45
-75.5469146959,6.33144134905,1527.72
-75.5467823109,6.33147263601,1495.88
-75.5470418879,6.32571018198,1490.77
-75.5470930347,6.32558767743,1416.33
-75.5718044245,6.34347135311,1316.23
-75.5711204068,6.34363929175,1324.17
-75.5445516878,6.32870600344,1747.89
-75.5437729054,6.32867870084,1700.11
-75.5677136454,6.342901178,1725.15
-75.5673676744,6.34294442519,1633.02
-75.5442113129,6.34231520805,1380.97
-75.5441119555,6.3417319008,1331.39
-75.5686779412,6.33309254542,1429.87
-75.5690438183,6.33380471696,1396.38
-75.5704835451,6.35216175043,1452.88
-75.5707035856,6.35160827138,1399.86
-75.5568922903,6.35261819163,1531.74
-75.5576628131,6.35246573734,1486.96
-75.5878015306,6.3119425057,1321.61
-75.5881574427,6.31203006365,1377.22
-75.5391762032,6.32750876867,1527.09
-75.5390025633,6.32701367283,1469.25
-75.5558712532,6.3138694273,1447.78
-75.5565253351,6.31407274705,1393.6
-75.5671173349,6.35121080285,1396.43
-75.5662533035,6.35117976556,1418.37
-75.5645237644,6.35254017593,1721.63
-75.5640416486,6.3525405413,1669.21
-75.5637191063,6.35125861464,1547.76
-75.5640968941,6.35099370152,1560.62
-75.5508861665,6.31601990495,1584.28
-75.5505278123,6.31590603083,1576.71
-75.5732134209,6.31152758253,1419.12
-75.5737422209,6.31222894336,1433.72
-75.5308180668,6.34739189832,1347.43
-75.5313540893,6.3478333558,1340.5
-75.5492984397,6.35040604356,1446.94
-75.5490918625,6.35013159322,1468.46
-75.5504350451,6.31860522457,1644.17
-75.5504045116,6.31888377643,1663.89
-75.5737246573,6.31218880217,1460.02
-75.5737422209,6.31222894336,1433.72
-75.5737246573,6.31218880217,1460.02
-75.5735534471,6.31225183377,1520.95
-75.575110756,6.34212963052,1784.24
-75.5755831151,6.34259234792,1785.32
-75.5548458865,6.34833160711,1477.88
-75.554571717,6.34753502266,1446.34
-75.5525655134,6.32023458148,1454.42
-75.5530504877,6.32066126616,1447.36
-75.5636037952,6.34288206287,1658.94
-75.5634191427,6.34256843947,1650.26
-75.5636037952,6.34288206287,1658.94
-75.563577092,6.3421693738,1693.9
-75.544293003,6.33741686294,1697.85
-75.5442982596,6.3371555013,1623.21
-75.544293003,6.33741686294,1697.85
-75.5445681931,6.33748957027,1722.34
-75.5456153816,6.32453104973,1339.93
-75.5452799455,6.32473540717,1346.42
-75.5456153816,6.32453104973,1339.93
-75.5453195815,6.32449465592,1346.85
-75.5344285044,6.32683908102,1466.16
-75.5348178782,6.32639514723,1497.37
-75.5438019831,6.34015755994,1396.0
-75.5435845666,6.33966467271,1382.27
-75.5655553756,6.35310514286,1572.24
-75.5652891488,6.35300729939,1570.31
-75.5685953233,6.33599772798,1583.52
-75.5682079113,6.33554253737,1571.86
-75.5685953233,6.33599772798,1583.52
-75.5681154661,6.33661428374,1582.69
-75.5616172281,6.33672476294,1459.07
-75.5612599578,6.33735256355,1403.72
-75.5616172281,6.33672476294,1459.07
-75.5612688149,6.33654715957,1528.62
-75.5713548567,6.34166667895,1379.61
-75.5714062059,6.34230418027,1336.83
-75.5469243672,6.34663918849,1618.8
-75.5469243668,6.34701797831,1671.91
-75.5469243672,6.34663918849,1618.8
-75.5470863485,6.34642946843,1642.37
-75.560931848,6.35218263836,1555.13
-75.5609923759,6.35172299405,1568.64
-75.5654583885,6.32989396964,1711.36
-75.5660428918,6.32973778352,1719.4
-75.5287480371,6.34354543009,1530.42
-75.5283641737,6.34308621048,1560.1
-75.5614516804,6.32255591545,1567.74
-75.5614359548,6.32239216712,1592.97
-75.5360399413,6.33424906232,1645.05
-75.5357470682,6.33391532628,1691.96
-75.5360399413,6.33424906232,1645.05
-75.5367165959,6.33437294293,1648.59
-75.5634513105,6.3297403345,1617.83
-75.5631296262,6.32991685792,1616.36
-75.5747354577,6.34149550458,1459.55
-75.574112685,6.34184463384,1428.21
-75.5520057571,6.31779136593,1645.64
-75.5516277805,6.31838362663,1703.83
-75.539244901,6.33437283997,1588.28
-75.5392226651,6.33405710765,1580.25
-75.5519879483,6.31781356155,1440.91
-75.5517833955,6.3184296595,1401.02
-75.5469243668,6.34701797831,1671.91
-75.5470863485,6.34642946843,1642.37
-75.5469243668,6.34701797831,1671.91
-75.5473374234,6.34767448935,1660.36
-75.5542057834,6.31395366428,1676.98
-75.5539836544,6.31480214785,1690.16
-75.5542057834,6.31395366428,1676.98
-75.5544841188,6.31367123693,1690.96
-75.5683800531,6.34582403531,1382.29
-75.5685962748,6.34647102703,1332.86
-75.5614601377,6.32463002563,1692.09
-75.5614491394,6.32431019122,1692.98
-75.5271257792,6.34238258033,1542.17
-75.5268652225,6.34192848298,1519.35
-75.5271257792,6.34238258033,1542.17
-75.5275496179,6.34179291056,1490.06
-75.5369112266,6.33826038265,1778.61
-75.5360690816,6.33822817081,1759.12
-75.5467812438,6.33082479619,1527.45
-75.5467823109,6.33147263601,1495.88
-75.5653239522,6.32236010486,1403.63
-75.5650783065,6.32310004479,1373.13
-75.546905315,6.30699542923,1616.39
-75.5462545417,6.30696870547,1674.88
-75.5530568939,6.34693430731,1369.06
-75.5530381544,6.34737614628,1321.07
-75.5477158598,6.31779952526,1401.99
-75.5475082587,6.31790576042,1315.02
-75.5427895203,6.34223465324,1639.02
-75.5424796656,6.34287904714,1655.24
-75.5483462554,6.30697284553,1564.14
-75.5480927166,6.3075116977,1537.79
-75.5542906823,6.31700480623,1476.49
-75.5538515526,6.31683339949,1410.98
-75.5652649324,6.34665794116,1683.83
-75.5655697367,6.34621136274,1608.75
-75.5623394741,6.31293019175,1447.85
-75.5618637854,6.31238022504,1504.3
-75.5472974019,6.33313736239,1418.53
-75.5469743785,6.33297504069,1504.03
-75.5268652225,6.34192848298,1519.35
-75.5275496179,6.34179291056,1490.06
-75.5695601792,6.3520151844,1454.62
-75.5697471001,6.35166614865,1403.3
-75.5573479394,6.32647952292,1675.88
-75.5572607297,6.32678329959,1675.75
-75.5571599542,6.3139500256,1436.0
-75.5565253351,6.31407274705,1393.6
-75.5532307984,6.34711376359,1563.71
-75.5525932427,6.34723093965,1615.39
-75.5660641932,6.35128100108,1428.86
-75.5662533035,6.35117976556,1418.37
-75.5737422209,6.31222894336,1433.72
-75.5735534471,6.31225183377,1520.95
-75.568619535,6.34865232485,1723.37
-75.5693706048,6.34820497554,1729.49
-75.5326207561,6.32371565932,1545.28
-75.5330044714,6.32421573861,1568.87
-75.5634858241,6.3467615172,1590.67
-75.5634524963,6.34610337247,1576.46
-75.5539447111,6.31645224936,1401.17
-75.5538515526,6.31683339949,1410.98
-75.5587789096,6.31742589605,1641.08
-75.5585152922,6.316828132,1618.65
-75.5295396197,6.33815185915,1378.66
-75.5294776222,6.33735197268,1390.7
-75.5533596241,6.32729508184,1380.71
-75.5536222505,6.32807459591,1389.7
-75.5543986935,6.32152507995,1749.74
-75.554528133,6.32173979554,1761.89
-75.553270443,6.33400698068,1441.15
-75.5526973168,6.33391413265,1482.76
-75.5282353082,6.34864050579,1611.91
-75.5286958613,6.34897771562,1555.43
-75.5659386295,6.35014283109,1553.56
-75.5660228906,6.349569418,1532.63
-75.5591475995,6.33887196803,1452.35
-75.5585768676,6.33863551039,1396.63
-75.5493572965,6.34541587565,1746.84
-75.5495769246,6.34520769116,1665.84
-75.5720868738,6.33238576102,1611.49
-75.5719807318,6.33257838346,1672.11
-75.5720868738,6.33238576102,1611.49
-75.5723649522,6.33281459752,1683.94
-75.5376883548,6.34080056994,1598.11
-75.5373414164,6.34065485762,1640.52
-75.5707389423,6.33642141978,1523.7
-75.5708322579,6.33651927815,1607.74
-75.5408038026,6.33528702255,1444.99
-75.5408434288,6.33513767431,1350.44
-75.5452433083,6.30660456991,1531.73
-75.5454160364,6.30709122435,1468.05
-75.5631296262,6.32991685792,1616.36
-75.5625089909,6.33007740604,1596.43
-75.5681648213,6.3215349041,1508.46
-75.568436606,6.32184208974,1470.12
-75.5589257213,6.33557318627,1661.1
-75.5595132826,6.3355743847,1588.87
-75.5865016705,6.31156067138,1521.09
-75.5864005211,6.31146999126,1472.83
-75.5536222505,6.32807459591,1389.7
-75.5533103208,6.32826877045,1447.62
-75.5687631497,6.31442968174,1763.34
-75.5684315861,6.31413285812,1781.81
-75.5499971103,6.33623557762,1335.59
-75.5502355732,6.33574516598,1402.27
-75.573828347,6.34650637811,1361.45
-75.5740167185,6.34675847631,1341.75
-75.573828347,6.34650637811,1361.45
-75.5741260098,6.34655799353,1435.98
-75.5450306296,6.32348501541,1664.41
-75.5447892567,6.32417077892,1670.98
-75.5760234611,6.3437945819,1377.19
-75.5767597499,6.34389694366,1378.38
-75.5272470963,6.33961799698,1596.28
-75.5277003563,6.33986278558,1660.97
-75.5622026178,6.32787960564,1555.84
-75.5625509892,6.32815369398,1622.1
-75.5634191427,6.34256843947,1650.26
-75.563577092,6.3421693738,1693.9
-75.5697074463,6.32044070545,1541.17
-75.5692844135,6.32007914878,1589.11
-75.5334123318,6.3373702248,1382.15
-75.533573989,6.33712830058,1464.68
-75.5719807318,6.33257838346,1672.11
-75.5723649522,6.33281459752,1683.94
-75.5540777603,6.31103069996,1598.99
-75.5545696976,6.31094656914,1529.8
-75.5544974225,6.34056756865,1649.46
-75.5537637457,6.34034060444,1659.45
-75.5740167185,6.34675847631,1341.75
-75.5741260098,6.34655799353,1435.98
-75.5452799455,6.32473540717,1346.42
-75.5453195815,6.32449465592,1346.85
-75.5576634213,6.35120670264,1751.83
-75.5573181219,6.35152055277,1699.71
-75.5626377986,6.34479835697,1474.04
-75.5633681837,6.34445135656,1512.44
-75.5525932427,6.34723093965,1615.39
-75.5519969272,6.34731877519,1685.23
-75.5655737148,6.31780976026,1633.03
-75.5654394426,6.31839852106,1648.93
-75.5367165959,6.33437294293,1648.59
-75.5371856013,6.33422338326,1702.51
-75.5631827656,6.33761266746,1624.75
-75.5627373597,6.33767925341,1601.3
-75.5809267999,6.31094978955,1528.46
-75.580701142,6.31051736784,1591.7
-75.5480140959,6.3468311147,1470.44
-75.5477488176,6.34729452065,1451.65
